entry	time	Updated.Master.Protein.Accessions	Master.Protein.Descriptions	logFC	AveExpr	t	P.Value	adj.P.Val	B	count	sca.t	sca.P.Value	sca.adj.pval	sig_conf	sig	MitoCarta3.0_SubMitoLocalization	MitoCarta3.0_MitoPathways	HPA_Main_Location_2020 (Reliability)	TargetP_Score	MitoCarta3.0_Evidence	mit_loc
Q14444	24	Q14444	Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=2	-1.23144925900704	0.798485675379896	-5.19961458294931	2.10974113672261e-07	6.57440136149426e-07	6.47845091520301	6	-5.43626209364936	6.08168208190765e-08	1.39173078360561e-07	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14444	3	Q14444	Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=2	-0.0629400460787221	-3.23413008676695	-0.352561477249182	0.738122448290763	0.862764821511946	-4.68125587833141	6	-0.321738473584541	0.759955836076959	0.881383630714277	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14444	6	Q14444	Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=2	-0.325341076353574	-2.25196842361699	-2.49862127437248	0.0530501155961213	0.113086488385308	-4.09030474207233	8	-2.2324391953088	0.0738733089760809	0.138448895681819	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14498	24	Q14498	RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2	-1.21115943094986	0.394795636580945	-5.11394374829656	3.32176353606407e-07	9.61982720044154e-07	6.04100354033165	5	-5.34736989749164	9.90683711140399e-08	2.17803181079805e-07	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14498	3	Q14498	RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2	0.0745851200913856	-3.43197862732659	0.244883732855454	0.815825383027513	0.902440791811036	-4.68792940080904	2	0.237485472596235	0.821189655935283	0.907707480832318	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14498	6	Q14498	RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2	-0.125553158921828	-2.3085864111515	-0.979580401119443	0.370929831247494	0.438551837300333	-5.93036033730344	3	-1.38777564725924	0.221735140828438	0.294513713183975	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14517	6	Q14517	Protocadherin Fat 1 OS=Homo sapiens OX=9606 GN=FAT1 PE=1 SV=2	-0.471446491480002	1.62701887608535	-2.46997511785777	0.0664851269088918	0.127158393540445	-4.05125622599084	2	-1.68102906978189	0.164640127409517	0.236476324674107	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14558	24	Q14558	Phosphoribosyl pyrophosphate synthase-associated protein 1 OS=Homo sapiens OX=9606 GN=PRPSAP1 PE=1 SV=2	-1.53143828447407	-0.292443902755274	-3.73330527413095	0.000191944269629253	0.0002633625733637	0.40022354672668	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Not Mt.
Q14566	24	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1	-1.52211082724048	0.018140946494672	-6.42689058952073	1.47558807531252e-10	1.58662242553406e-09	13.5428580476981	10	-7.54496864210213	6.73038167116584e-14	5.08708775218411e-13	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14566	3	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1	-0.0346937644897069	-3.40078291954797	-0.185172486494544	0.860031388547388	0.928374524426787	-4.69063454952754	6	-0.224628526362531	0.830673722367349	0.912193994548099	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14566	6	Q14566	DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1	-0.304608502180519	-2.47800637460748	-2.38651332134264	0.0610524760351684	0.120114110460494	-4.23402710811142	10	-2.12333905956743	0.0850080293972273	0.151002147279697	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14573	24	Q14573	Inositol 1,4,5-trisphosphate receptor type 3 OS=Homo sapiens OX=9606 GN=ITPR3 PE=1 SV=2	-0.924935330266051	0.0395706327116055	-3.90540430014494	9.58165820159585e-05	0.000138281472517383	0.644403099039258	4	-4.0820050166424	4.63423362590703e-05	6.80673605620812e-05	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14573	6	Q14573	Inositol 1,4,5-trisphosphate receptor type 3 OS=Homo sapiens OX=9606 GN=ITPR3 PE=1 SV=2	0.178769199951408	-2.02202761065479	0.642242373331322	0.554375449836989	0.616282256072275	-6.01040881469418	3	0.517473623253392	0.630892220369482	0.692673140566955	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14651	24	Q14651	Plastin-1 OS=Homo sapiens OX=9606 GN=PLS1 PE=1 SV=2	-0.793636482791481	-0.087790731085859	-2.7360915547045	0.00624827666068079	0.00710537010837627	-3.01828499596657	4	-2.8261358717753	0.00475650725218467	0.00556538221427936	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14651	6	Q14651	Plastin-1 OS=Homo sapiens OX=9606 GN=PLS1 PE=1 SV=2	-0.269994765110643	-2.59669896716588	-2.13183782255392	0.0844529052273684	0.1454547874634	-4.56254083367269	3	-1.89357646262477	0.114590365976507	0.182311550543592	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14669	24	Q14669	E3 ubiquitin-protein ligase TRIP12 OS=Homo sapiens OX=9606 GN=TRIP12 PE=1 SV=1	-1.36272455531342	1.73076675069849	-4.69804403908826	2.72614935081988e-06	5.64307385543886e-06	4.16753192687788	3	-3.47249021078569	0.000526231768575983	0.000686288408514397	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14669	3	Q14669	E3 ubiquitin-protein ligase TRIP12 OS=Homo sapiens OX=9606 GN=TRIP12 PE=1 SV=1	0.116370835805474	-2.52977877574094	0.671162754009636	0.530493277226091	0.747860338487263	-4.64954344367493	2	0.609299438801911	0.567501760071217	0.773315731723711	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14669	6	Q14669	E3 ubiquitin-protein ligase TRIP12 OS=Homo sapiens OX=9606 GN=TRIP12 PE=1 SV=1	-0.265716639189743	-1.33221477304731	-1.61778687094814	0.164781062339203	0.228626547120107	-5.21644506275552	2	-1.50453571069899	0.190570334094738	0.263208012162733	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14671	24	Q14671	Pumilio homolog 1 OS=Homo sapiens OX=9606 GN=PUM1 PE=1 SV=3	-1.13088408304394	1.14226483842875	-3.89876531139665	9.84700687772474e-05	0.00014164039032065	0.782266427274751	2	-2.88103439203413	0.00400448561946795	0.00472634136863107	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14677	24	Q14677	Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1	-0.81897738134716	0.804630013273848	-3.45801234115972	0.000550568307795714	0.000708852616794482	-0.986588921515516	2	-4.0580479291238	5.13194709126866e-05	7.48469184930803e-05	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14677	6	Q14677	Clathrin interactor 1 OS=Homo sapiens OX=9606 GN=CLINT1 PE=1 SV=1	0.0502376947848949	-1.89665047003954	0.128200638257804	0.902834222498847	0.920400889398466	-6.43186238956486	2	0.132772142621292	0.899359380298825	0.920611696482041	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14683	24	Q14683	Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2	-1.20480601558085	1.48049671772307	-5.08711738012702	3.82366102415736e-07	1.06885350636677e-06	5.90551844599958	6	-5.3185480493463	1.15866756180813e-07	2.5100423854651e-07	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14683	3	Q14683	Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2	-0.56274946619242	-2.37824905047661	-2.39817602032105	0.0593267403942329	0.558324680001212	-4.38555192767898	5	-2.27363953224326	0.0691235611886288	0.547262643021713	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14683	6	Q14683	Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2	-0.401844390396985	-1.62798148196594	-3.09783136123622	0.0257916971158346	0.0888725455567758	-3.34404102318525	11	-3.49405486707698	0.0163145050139619	0.0710341298513426	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14684	24	Q14684	Ribosomal RNA processing protein 1 homolog B OS=Homo sapiens OX=9606 GN=RRP1B PE=1 SV=3	-1.34591443406076	-0.0246199640569075	-5.68292706139367	1.43066478256496e-08	7.39858073269306e-08	9.08246082897588	4	-5.93745348797102	3.38536464661391e-09	9.91667635521556e-09	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14684	3	Q14684	Ribosomal RNA processing protein 1 homolog B OS=Homo sapiens OX=9606 GN=RRP1B PE=1 SV=3	-0.544192902824659	-3.73164555762071	-2.30491034860888	0.0785551471048264	0.558324680001212	-4.47031702493759	2	-1.50024650727015	0.203068197387286	0.590929081054491	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14684	6	Q14684	Ribosomal RNA processing protein 1 homolog B OS=Homo sapiens OX=9606 GN=RRP1B PE=1 SV=3	-0.216870585669526	-2.63192665249239	-1.27627959487303	0.268399530218533	0.334865321256524	-5.42941076050289	2	-0.81298213649101	0.459805663883099	0.529540541003738	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14690	24	Q14690	Protein RRP5 homolog OS=Homo sapiens OX=9606 GN=PDCD11 PE=1 SV=3	-1.17172143921422	0.148166347558977	-4.94742259003444	7.86910318265957e-07	1.96005643494686e-06	5.21151446124455	10	-5.17302586939234	2.5251544211663e-07	5.16758380062786e-07	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14690	3	Q14690	Protein RRP5 homolog OS=Homo sapiens OX=9606 GN=PDCD11 PE=1 SV=3	-0.0986146510158459	-3.59744215752462	-0.450652354728063	0.670231874814752	0.831509282510605	-4.67327839016084	6	-0.42380221012954	0.688363696918734	0.85446279139791	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14690	6	Q14690	Protein RRP5 homolog OS=Homo sapiens OX=9606 GN=PDCD11 PE=1 SV=3	-0.209150758434425	-2.76861497810953	-1.67313927746746	0.153298953623503	0.216313406565835	-5.14779990123233	6	-1.48190219177032	0.196266023678295	0.2689310144722	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14691	24	Q14691	DNA replication complex GINS protein PSF1 OS=Homo sapiens OX=9606 GN=GINS1 PE=1 SV=1	-1.56619024364025	0.621701841371819	-3.81802280650349	0.000136820160933893	0.000192096567258187	0.710847053317575	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Not Mt.
Q14691	6	Q14691	DNA replication complex GINS protein PSF1 OS=Homo sapiens OX=9606 GN=GINS1 PE=1 SV=1	-1.30134404035906	-1.86902244362613	-4.41982366147006	0.0105154012767616	0.0821523593385708	-2.16725611418728	2	-4.57255653963618	0.00912685379061217	0.0583545745987277	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14692	24	Q14692	Ribosome biogenesis protein BMS1 homolog OS=Homo sapiens OX=9606 GN=BMS1 PE=1 SV=1	-0.848296816440603	1.17409270055839	-2.92453510602495	0.0034715359385812	0.00405167977356172	-2.49274838315006	4	-2.68954767046677	0.00721227332726734	0.00826140379467404	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14692	3	Q14692	Ribosome biogenesis protein BMS1 homolog OS=Homo sapiens OX=9606 GN=BMS1 PE=1 SV=1	0.0410228499087967	-1.74285324382779	0.0793521024432976	0.940346682203528	0.969344156985134	-4.66286884366893	2	0.0781314546462161	0.941225775020057	0.969039028277869	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14692	6	Q14692	Ribosome biogenesis protein BMS1 homolog OS=Homo sapiens OX=9606 GN=BMS1 PE=1 SV=1	-0.258618025687017	-1.81947782461795	-0.980841012709308	0.395593613848748	0.462493766983475	-5.40825004440536	3	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	Not Mt.
Q14694	24	Q14694	Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2	-1.4446206316916	-0.0545481350461959	-6.09969956003696	1.17665384711027e-09	9.1274719854411e-09	11.5136875294476	3	-6.3784609378222	2.19940881250569e-10	8.23236067269632e-10	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14694	3	Q14694	Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2	0.414541718348735	-3.24252959877159	1.35995518138594	0.229294092038021	0.595599328023716	-4.54427722012208	2	1.4833372411496	0.194860759705719	0.588228964409108	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14694	6	Q14694	Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2	-0.339115366820727	-2.63057478049161	-2.43103162586873	0.0577287530270425	0.117398089766488	-4.17685485325825	2	-3.13748296893015	0.0244042397090535	0.082326514841515	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14696	24	Q14696	LRP chaperone MESD OS=Homo sapiens OX=9606 GN=MESD PE=1 SV=2	-1.16795200986339	-0.168202398207315	-4.9315067253095	8.53352128674073e-07	2.09196481205427e-06	5.13367059375722	2	-6.78789261733575	1.48039167790326e-11	7.01576925615021e-11	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14696	3	Q14696	LRP chaperone MESD OS=Homo sapiens OX=9606 GN=MESD PE=1 SV=2	0.730451480608717	-3.50970419290671	1.97520668209449	0.135530641105261	0.562023266152958	-4.54987825684434	2	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	Not Mt.
Q14696	6	Q14696	LRP chaperone MESD OS=Homo sapiens OX=9606 GN=MESD PE=1 SV=2	-0.414805822231672	-2.5488239827872	-1.31630815213366	0.243470627074443	0.308954760041565	-5.57535506241923	2	-1.36910033656987	0.227144559948492	0.300192821557375	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14697	24	Q14697	Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3	-0.804688683962909	0.0850151725758365	-3.39768040401567	0.000687072130470329	0.000873212795425134	-1.19136673555652	15	-3.55265182548707	0.000389889423005689	0.000517935211702875	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14697	3	Q14697	Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3	-0.101094414161049	-3.65361767553407	-0.514735234164777	0.627656807311762	0.805946830436101	-4.66716028098688	10	-0.611914974479824	0.565894341756362	0.771811410954184	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14697	6	Q14697	Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3	-0.245143955146848	-2.70975068128659	-1.94674984171229	0.10729817487285	0.170359382912156	-4.80100516343362	15	-3.05835214573769	0.0267581950918747	0.0838972309033999	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14738	24	Q14738	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform OS=Homo sapiens OX=9606 GN=PPP2R5D PE=1 SV=1	-1.37598798866866	-0.029262528793346	-3.35435209326877	0.000803851344586543	0.00101156727719697	-0.903921670237668	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Not Mt.
Q14739	24	Q14739	Delta(14)-sterol reductase LBR OS=Homo sapiens OX=9606 GN=LBR PE=1 SV=2	-1.50263010480833	0.0564726453962328	-6.34463608516034	2.51060443998145e-10	2.4688698731975e-09	13.0227581217053	2	-7.4462991324311	1.40004650832965e-13	9.89589187286927e-13	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14739	6	Q14739	Delta(14)-sterol reductase LBR OS=Homo sapiens OX=9606 GN=LBR PE=1 SV=2	-0.0576631944241765	-2.60180307945124	-0.172134322267297	0.871376734104975	0.895206954387516	-6.22723725007216	2	-0.174613525086772	0.869479929461356	0.895315367667934	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14764	24	Q14764	Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4	-1.22208152250159	0.237924291710259	-5.16006068416971	2.60389010657972e-07	7.88793488353021e-07	6.27558002845045	12	-5.39513511508214	7.62892625728596e-08	1.72107911534196e-07	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14764	3	Q14764	Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4	-0.144279190234273	-3.39097201829927	-0.797180331302638	0.459841213022417	0.707556047416976	-4.63298660104802	10	-0.7292086873365	0.496815025283751	0.742198246605285	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14764	6	Q14764	Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4	-0.317499284247816	-2.43442815293368	-2.36131973377596	0.0630241450565971	0.122599429342682	-4.26643144477426	13	-2.12350248355555	0.084990086980549	0.151002147279697	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14789	24	Q14789	Golgin subfamily B member 1 OS=Homo sapiens OX=9606 GN=GOLGB1 PE=1 SV=2	-0.267266037710486	0.520005155667631	-1.12849179699622	0.259188471159981	0.265170682694055	-6.27630816343987	2	-1.17986322823561	0.2381899942355	0.243480492626713	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14789	3	Q14789	Golgin subfamily B member 1 OS=Homo sapiens OX=9606 GN=GOLGB1 PE=1 SV=2	-0.0408127425505302	-2.60175496405723	-0.127127892386943	0.903562444376576	0.949570750851801	-4.69255860530738	4	-0.123706260453209	0.906103581311241	0.9494243270814	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14789	6	Q14789	Golgin subfamily B member 1 OS=Homo sapiens OX=9606 GN=GOLGB1 PE=1 SV=2	-0.386638544597527	-2.00305529132831	-2.70877254381699	0.0409493700013539	0.101987242264856	-3.82372735329965	5	-2.46343117073193	0.0551022499116373	0.11577869768263	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14839	24	Q14839	Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=2	-1.39823250069193	0.678776498428738	-5.90383245413919	3.88502856879253e-09	2.49653315130692e-08	10.3496825214963	6	-6.17268180099551	8.05412481359032e-10	2.66881479823129e-09	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14839	6	Q14839	Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=2	-0.434091177594531	-2.22511287362435	-3.49772623330132	0.0164359560419851	0.0849013576977553	-2.8746162511589	6	-3.092980145381	0.0256982792286225	0.0830185088300923	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14839	3	Q14839	Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=2	-0.0128863374025336	-3.12161557161781	-0.0681415317753545	0.948190806642209	0.97106286142811	-4.69378743517069	3	-0.0941846522202614	0.928420423659749	0.964927803030776	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14847	24	Q14847	LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2	-1.26251848487229	-0.123760618018386	-5.33079984999002	1.03874211759747e-07	3.63894819261566e-07	7.16238589241932	8	-5.57348164003711	2.82256222332534e-08	6.81296779080045e-08	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14847	3	Q14847	LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2	-0.247113124792492	-3.706249915593	-1.37222355896676	0.225684867597004	0.595599328023716	-4.5422263751927	7	-1.66077129164072	0.15433153143341	0.57091035813598	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14847	6	Q14847	LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2	-0.350992594528684	-2.85261198209593	-2.90330905456225	0.0324049649995965	0.0937765774915647	-3.58132661235144	9	-2.55203430153149	0.0493257021783824	0.109458908615225	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14914	24	Q14914	Prostaglandin reductase 1 OS=Homo sapiens OX=9606 GN=PTGR1 PE=1 SV=2	-1.14376355683547	-0.33010481237543	-4.82937451630208	1.42741432497153e-06	3.21279162055768e-06	4.64011504184122	4	-5.04967501751233	4.81246491592369e-07	9.36711921135148e-07	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14914	3	Q14914	Prostaglandin reductase 1 OS=Homo sapiens OX=9606 GN=PTGR1 PE=1 SV=2	-0.221461343083706	-3.84819662766149	-1.04810647380271	0.340391323786132	0.639514032513937	-4.59545908106148	5	-1.33483972730535	0.236398373725162	0.597844750724566	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14914	6	Q14914	Prostaglandin reductase 1 OS=Homo sapiens OX=9606 GN=PTGR1 PE=1 SV=2	-0.523704171546635	-2.92048690088175	-3.88076048432395	0.0109295394205211	0.0821523593385708	-2.45013183976131	5	-5.78375831018849	0.00190764861905901	0.0490403443030457	FALSE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14966	24	Q14966	Zinc finger protein 638 OS=Homo sapiens OX=9606 GN=ZNF638 PE=1 SV=2	-1.20053159408074	0.863714228672499	-5.06906925983049	4.20171609346254e-07	1.15960957496832e-06	5.8147683824728	3	-5.29864027977631	1.2904709165345e-07	2.7666307123633e-07	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14966	3	Q14966	Zinc finger protein 638 OS=Homo sapiens OX=9606 GN=ZNF638 PE=1 SV=2	0.198259085483393	-2.32323540385131	0.620903688218799	0.566392397706428	0.772749276769271	-4.63536514752657	2	0.583106071218792	0.589043959894453	0.790429313256217	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14966	6	Q14966	Zinc finger protein 638 OS=Homo sapiens OX=9606 GN=ZNF638 PE=1 SV=2	-0.295488274840185	-1.99159379998929	-0.96287471639294	0.378504166312293	0.445918221969097	-5.94625569191342	4	-0.944280223910358	0.386802892753377	0.459206811553405	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14974	24	Q14974	Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2	-1.26527446489127	-0.133134304573693	-5.34243657297489	9.74697450147792e-08	3.45357726218761e-07	7.22387682971235	6	-6.27222375973092	4.31966593886585e-10	1.51627595921884e-09	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14974	3	Q14974	Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2	-0.253564404397917	-3.57731880855554	-1.5031599090867	0.190344118834662	0.578380386989892	-4.52036480122469	5	-1.35760863942099	0.229534704215761	0.597844750724566	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14974	6	Q14974	Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2	-0.340607868994848	-2.80529219722394	-2.77856898038451	0.0376272051087067	0.0989640229477346	-3.73622006004962	5	-2.45020628016236	0.0560254611404056	0.116576996652416	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14978	24	Q14978	Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2	-1.09129424095292	0.465323774833682	-4.60783049568992	4.21184250284396e-06	8.23413313787317e-06	3.60500216759566	3	-4.81563757180287	1.57346247969914e-06	2.80433803395605e-06	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14978	3	Q14978	Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2	-0.174804615384168	-3.36596522645225	-0.932618405269623	0.391862282888485	0.662274969659534	-4.61334560455662	4	-0.858059699813857	0.427949597393414	0.709282363769611	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14978	6	Q14978	Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2	-0.343941378845715	-2.48331061768832	-2.45233772114491	0.0562075249740674	0.116189527431081	-4.14953696553922	2	-2.71481904485619	0.0403556595366907	0.0997637964681354	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14980	24	Q14980	Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2	-1.24853860590001	0.829459978321568	-5.27177185347252	1.43167784642311e-07	4.76202799759724e-07	6.85253443118079	14	-6.18781850907784	7.33045280656594e-10	2.46051341367878e-09	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14980	3	Q14980	Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2	0.0719718225043231	-3.07390891616558	0.346569435756714	0.742366158493253	0.863633357678941	-4.68168601885582	8	0.397739636713072	0.706340147516376	0.861711878056568	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14980	6	Q14980	Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2	-0.33716586149443	-2.16885667548224	-2.28241296203046	0.0696537259426194	0.130094341793391	-4.36810800483936	15	-2.08811206411708	0.0889698819371001	0.156147877506549	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14C86	24	Q14C86	GTPase-activating protein and VPS9 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GAPVD1 PE=1 SV=2	-1.09648071805318	0.219014814405	-4.62972963750789	3.79243833382411e-06	7.52941139037108e-06	3.70515625129583	3	-5.4331467687143	6.18734477089908e-08	1.41434779476071e-07	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
Q14C86	3	Q14C86	GTPase-activating protein and VPS9 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GAPVD1 PE=1 SV=2	0.611504902184572	-3.34657928116214	2.58068158833558	0.0576930318172881	0.558324680001212	-4.45044088370935	2	2.45437772843812	0.0657265344732637	0.547262643021713	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14C86	6	Q14C86	GTPase-activating protein and VPS9 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GAPVD1 PE=1 SV=2	0.000109787644872147	-2.34642403076466	0.000408105554244992	0.999689678085645	0.999689678085645	-6.44141153127391	2	0.000397540990964517	0.999697611031485	0.999697611031485	FALSE	FALSE	NA	NA	NA	NA	NA	Not Mt.
Q14CX7	24	Q14CX7	N-alpha-acetyltransferase 25, NatB auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA25 PE=1 SV=1	-1.27848115180145	-0.28621494951098	-4.40761174434557	1.07606707451455e-05	1.89863337599155e-05	2.86462521871002	2	-3.25753687003519	0.00114199420494332	0.0014316404348896	TRUE	TRUE	NA	NA	NA	NA	NA	Not Mt.
